m,TagName,
"2020-12-01 00:00:00","c#","5717"
"2020-12-01 00:00:00","c++","4440"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","534"
"2020-12-01 00:00:00","java","7781"
"2020-12-01 00:00:00","javascript","15959"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22106"
"2020-12-01 00:00:00","r","4335"
"2020-12-01 00:00:00","ruby","498"
"2020-12-01 00:00:00","swift","2091"
"2021-01-01 00:00:00","assembly","307"
"2021-01-01 00:00:00","c","2560"
"2021-01-01 00:00:00","c#","6171"
"2021-01-01 00:00:00","c++","4093"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","564"
"2021-01-01 00:00:00","java","8004"
"2021-01-01 00:00:00","javascript","16811"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4744"
"2021-01-01 00:00:00","python","22813"
"2021-01-01 00:00:00","r","4336"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2305"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2234"
"2021-02-01 00:00:00","c#","5781"
"2021-02-01 00:00:00","c++","4081"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","566"
"2021-02-01 00:00:00","java","7548"
"2021-02-01 00:00:00","javascript","15223"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4370"
"2021-02-01 00:00:00","python","21357"
"2021-02-01 00:00:00","r","4321"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2248"
"2021-03-01 00:00:00","assembly","320"
"2021-03-01 00:00:00","c","2479"
"2021-03-01 00:00:00","c#","6363"
"2021-03-01 00:00:00","c++","4281"
"2021-03-01 00:00:00","delphi","254"
"2021-03-01 00:00:00","go","753"
"2021-03-01 00:00:00","java","8632"
"2021-03-01 00:00:00","javascript","16703"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4731"
"2021-03-01 00:00:00","python","23745"
"2021-03-01 00:00:00","r","5166"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2373"
"2021-04-01 00:00:00","assembly","319"
"2021-04-01 00:00:00","c","2291"
"2021-04-01 00:00:00","c#","5877"
"2021-04-01 00:00:00","c++","3921"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","623"
"2021-04-01 00:00:00","java","7890"
"2021-04-01 00:00:00","javascript","15803"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4293"
"2021-04-01 00:00:00","python","22347"
"2021-04-01 00:00:00","r","4789"
"2021-04-01 00:00:00","ruby","517"
"2021-04-01 00:00:00","swift","2106"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2079"
"2021-05-01 00:00:00","c#","5705"
"2021-05-01 00:00:00","c++","4171"
"2021-05-01 00:00:00","delphi","168"
"2021-05-01 00:00:00","go","640"
"2021-05-01 00:00:00","java","7919"
"2021-05-01 00:00:00","javascript","15758"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4247"
"2021-05-01 00:00:00","python","22322"
"2021-05-01 00:00:00","r","4661"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1852"
"2021-06-01 00:00:00","assembly","261"
"2021-06-01 00:00:00","c","1862"
"2021-06-01 00:00:00","c#","5604"
"2021-06-01 00:00:00","c++","3808"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7557"
"2021-06-01 00:00:00","javascript","14951"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4068"
"2021-06-01 00:00:00","python","20827"
"2021-06-01 00:00:00","r","4274"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1783"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1616"
"2021-07-01 00:00:00","c#","5191"
"2021-07-01 00:00:00","c++","3481"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6929"
"2021-07-01 00:00:00","javascript","14715"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3884"
"2021-07-01 00:00:00","python","20515"
"2021-07-01 00:00:00","r","4043"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1956"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1528"
"2021-08-01 00:00:00","c#","5091"
"2021-08-01 00:00:00","c++","3232"
"2021-08-01 00:00:00","delphi","134"
"2021-08-01 00:00:00","go","743"
"2021-08-01 00:00:00","java","6729"
"2021-08-01 00:00:00","javascript","14579"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3858"
"2021-08-01 00:00:00","python","19771"
"2021-08-01 00:00:00","r","4033"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1885"
"2021-09-01 00:00:00","assembly","192"
"2021-09-01 00:00:00","c","1701"
"2021-09-01 00:00:00","c#","5039"
"2021-09-01 00:00:00","c++","3577"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","617"
"2021-09-01 00:00:00","java","6585"
"2021-09-01 00:00:00","javascript","14376"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3688"
"2021-09-01 00:00:00","python","18950"
"2021-09-01 00:00:00","r","3896"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1616"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2088"
"2021-10-01 00:00:00","c#","5265"
"2021-10-01 00:00:00","c++","3699"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6536"
"2021-10-01 00:00:00","javascript","13779"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3582"
"2021-10-01 00:00:00","python","19731"
"2021-10-01 00:00:00","r","4170"
"2021-10-01 00:00:00","ruby","414"
"2021-10-01 00:00:00","swift","1561"
"2021-11-01 00:00:00","assembly","285"
"2021-11-01 00:00:00","c","2200"
"2021-11-01 00:00:00","c#","5575"
"2021-11-01 00:00:00","c++","3796"
"2021-11-01 00:00:00","delphi","139"
"2021-11-01 00:00:00","go","649"
"2021-11-01 00:00:00","java","6885"
"2021-11-01 00:00:00","javascript","13424"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3477"
"2021-11-01 00:00:00","python","19983"
"2021-11-01 00:00:00","r","4025"
"2021-11-01 00:00:00","ruby","392"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","265"
"2021-12-01 00:00:00","c","2093"
"2021-12-01 00:00:00","c#","5006"
"2021-12-01 00:00:00","c++","3552"
"2021-12-01 00:00:00","delphi","142"
"2021-12-01 00:00:00","go","720"
"2021-12-01 00:00:00","java","6163"
"2021-12-01 00:00:00","javascript","13026"
"2021-12-01 00:00:00","perl","101"
"2021-12-01 00:00:00","php","3229"
"2021-12-01 00:00:00","python","18961"
"2021-12-01 00:00:00","r","3537"
"2021-12-01 00:00:00","ruby","372"
"2021-12-01 00:00:00","swift","1416"
"2022-01-01 00:00:00","assembly","228"
"2022-01-01 00:00:00","c","1949"
"2022-01-01 00:00:00","c#","5249"
"2022-01-01 00:00:00","c++","3597"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","go","738"
"2022-01-01 00:00:00","java","6415"
"2022-01-01 00:00:00","javascript","13908"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3375"
"2022-01-01 00:00:00","python","19635"
"2022-01-01 00:00:00","r","3841"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1725"
"2022-02-01 00:00:00","assembly","214"
"2022-02-01 00:00:00","c","1672"
"2022-02-01 00:00:00","c#","5076"
"2022-02-01 00:00:00","c++","3183"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","642"
"2022-02-01 00:00:00","java","5901"
"2022-02-01 00:00:00","javascript","12773"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3112"
"2022-02-01 00:00:00","python","19204"
"2022-02-01 00:00:00","r","3908"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1598"
"2022-03-01 00:00:00","assembly","233"
"2022-03-01 00:00:00","c","1943"
"2022-03-01 00:00:00","c#","5661"
"2022-03-01 00:00:00","c++","3492"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","758"
"2022-03-01 00:00:00","java","6557"
"2022-03-01 00:00:00","javascript","13558"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3126"
"2022-03-01 00:00:00","python","20680"
"2022-03-01 00:00:00","r","4479"
"2022-03-01 00:00:00","ruby","444"
"2022-03-01 00:00:00","swift","1737"
"2022-04-01 00:00:00","assembly","246"
"2022-04-01 00:00:00","c","1736"
"2022-04-01 00:00:00","c#","5187"
"2022-04-01 00:00:00","c++","3466"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","go","712"
"2022-04-01 00:00:00","java","6344"
"2022-04-01 00:00:00","javascript","13449"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3178"
"2022-04-01 00:00:00","python","19806"
"2022-04-01 00:00:00","r","4173"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1447"
"2022-05-01 00:00:00","assembly","257"
"2022-05-01 00:00:00","c","1764"
"2022-05-01 00:00:00","c#","5489"
"2022-05-01 00:00:00","c++","3519"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","605"
"2022-05-01 00:00:00","java","6457"
"2022-05-01 00:00:00","javascript","13290"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3364"
"2022-05-01 00:00:00","python","19372"
"2022-05-01 00:00:00","r","4133"
"2022-05-01 00:00:00","ruby","436"
"2022-05-01 00:00:00","swift","1457"
"2022-06-01 00:00:00","assembly","238"
"2022-06-01 00:00:00","c","1559"
"2022-06-01 00:00:00","c#","5298"
"2022-06-01 00:00:00","c++","3071"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","675"
"2022-06-01 00:00:00","java","5696"
"2022-06-01 00:00:00","javascript","12596"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3194"
"2022-06-01 00:00:00","python","18725"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","ruby","425"
"2022-06-01 00:00:00","swift","1510"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1382"
"2022-07-01 00:00:00","c#","5219"
"2022-07-01 00:00:00","c++","2983"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","681"
"2022-07-01 00:00:00","java","5399"
"2022-07-01 00:00:00","javascript","12735"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3095"
"2022-07-01 00:00:00","python","19001"
"2022-07-01 00:00:00","r","3663"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1466"
"2022-08-01 00:00:00","assembly","163"
"2022-08-01 00:00:00","c","1432"
"2022-08-01 00:00:00","c#","5478"
"2022-08-01 00:00:00","c++","2948"
"2022-08-01 00:00:00","delphi","116"
"2022-08-01 00:00:00","go","789"
"2022-08-01 00:00:00","java","5295"
"2022-08-01 00:00:00","javascript","13044"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3116"
"2022-08-01 00:00:00","python","18639"
"2022-08-01 00:00:00","r","3783"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1481"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1549"
"2022-09-01 00:00:00","c#","4986"
"2022-09-01 00:00:00","c++","2772"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","786"
"2022-09-01 00:00:00","java","5035"
"2022-09-01 00:00:00","javascript","11873"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2828"
"2022-09-01 00:00:00","python","17043"
"2022-09-01 00:00:00","r","3536"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1489"
"2022-10-01 00:00:00","assembly","226"
"2022-10-01 00:00:00","c","1888"
"2022-10-01 00:00:00","c#","5032"
"2022-10-01 00:00:00","c++","2923"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","682"
"2022-10-01 00:00:00","java","5282"
"2022-10-01 00:00:00","javascript","11631"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2764"
"2022-10-01 00:00:00","python","18489"
"2022-10-01 00:00:00","r","3911"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","swift","1326"
"2022-11-01 00:00:00","assembly","270"
"2022-11-01 00:00:00","c","2004"
"2022-11-01 00:00:00","c#","5172"
"2022-11-01 00:00:00","c++","2960"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","695"
"2022-11-01 00:00:00","java","5402"
"2022-11-01 00:00:00","javascript","11729"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2788"
"2022-11-01 00:00:00","python","18827"
"2022-11-01 00:00:00","r","4000"
"2022-11-01 00:00:00","ruby","413"
"2022-11-01 00:00:00","swift","1433"
"2022-12-01 00:00:00","assembly","261"
"2022-12-01 00:00:00","c","1725"
"2022-12-01 00:00:00","c#","4661"
"2022-12-01 00:00:00","c++","2608"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","599"
"2022-12-01 00:00:00","java","4798"
"2022-12-01 00:00:00","javascript","10277"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2369"
"2022-12-01 00:00:00","python","15857"
"2022-12-01 00:00:00","r","3208"
"2022-12-01 00:00:00","ruby","344"
"2022-12-01 00:00:00","swift","1228"
"2023-01-01 00:00:00","assembly","230"
"2023-01-01 00:00:00","c","1440"
"2023-01-01 00:00:00","c#","4704"
"2023-01-01 00:00:00","c++","2410"
"2023-01-01 00:00:00","delphi","108"
"2023-01-01 00:00:00","go","688"
"2023-01-01 00:00:00","java","4693"
"2023-01-01 00:00:00","javascript","10049"
"2023-01-01 00:00:00","perl","72"
"2023-01-01 00:00:00","php","2534"
"2023-01-01 00:00:00","python","15012"
"2023-01-01 00:00:00","r","3256"
"2023-01-01 00:00:00","ruby","327"
"2023-01-01 00:00:00","swift","1206"
"2023-02-01 00:00:00","assembly","172"
"2023-02-01 00:00:00","c","1231"
"2023-02-01 00:00:00","c#","4120"
"2023-02-01 00:00:00","c++","2039"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","621"
"2023-02-01 00:00:00","java","4092"
"2023-02-01 00:00:00","javascript","8494"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2015"
"2023-02-01 00:00:00","python","13039"
"2023-02-01 00:00:00","r","3269"
"2023-02-01 00:00:00","ruby","316"
"2023-02-01 00:00:00","swift","1063"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1181"
"2023-03-01 00:00:00","c#","4237"
"2023-03-01 00:00:00","c++","2332"
"2023-03-01 00:00:00","delphi","124"
"2023-03-01 00:00:00","go","599"
"2023-03-01 00:00:00","java","4465"
"2023-03-01 00:00:00","javascript","8516"
"2023-03-01 00:00:00","perl","94"
"2023-03-01 00:00:00","php","1880"
"2023-03-01 00:00:00","python","12786"
"2023-03-01 00:00:00","r","3296"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","swift","1131"
"2023-04-01 00:00:00","assembly","181"
"2023-04-01 00:00:00","c","1099"
"2023-04-01 00:00:00","c#","3312"
"2023-04-01 00:00:00","c++","1772"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","go","484"
"2023-04-01 00:00:00","java","3584"
"2023-04-01 00:00:00","javascript","6593"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1594"
"2023-04-01 00:00:00","python","10098"
"2023-04-01 00:00:00","r","2597"
"2023-04-01 00:00:00","ruby","199"
"2023-04-01 00:00:00","swift","894"
"2023-05-01 00:00:00","assembly","161"
"2023-05-01 00:00:00","c","980"
"2023-05-01 00:00:00","c#","3242"
"2023-05-01 00:00:00","c++","1633"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","391"
"2023-05-01 00:00:00","java","3309"
"2023-05-01 00:00:00","javascript","6166"
"2023-05-01 00:00:00","perl","53"
"2023-05-01 00:00:00","php","1630"
"2023-05-01 00:00:00","python","9568"
"2023-05-01 00:00:00","r","2370"
"2023-05-01 00:00:00","ruby","223"
"2023-05-01 00:00:00","swift","808"
"2023-06-01 00:00:00","assembly","141"
"2023-06-01 00:00:00","c","817"
"2023-06-01 00:00:00","c#","3257"
"2023-06-01 00:00:00","c++","1654"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","go","499"
"2023-06-01 00:00:00","java","3348"
"2023-06-01 00:00:00","javascript","5913"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1568"
"2023-06-01 00:00:00","python","9100"
"2023-06-01 00:00:00","r","2211"
"2023-06-01 00:00:00","ruby","192"
"2023-06-01 00:00:00","swift","938"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c","843"
"2023-07-01 00:00:00","c#","3300"
"2023-07-01 00:00:00","c++","1671"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","495"
"2023-07-01 00:00:00","java","3177"
"2023-07-01 00:00:00","javascript","5999"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1461"
"2023-07-01 00:00:00","python","9084"
"2023-07-01 00:00:00","r","2025"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","934"
"2023-08-01 00:00:00","assembly","142"
"2023-08-01 00:00:00","c","839"
"2023-08-01 00:00:00","c#","3561"
"2023-08-01 00:00:00","c++","1634"
"2023-08-01 00:00:00","delphi","105"
"2023-08-01 00:00:00","go","486"
"2023-08-01 00:00:00","java","3699"
"2023-08-01 00:00:00","javascript","6555"
"2023-08-01 00:00:00","perl","49"
"2023-08-01 00:00:00","php","1717"
"2023-08-01 00:00:00","python","9938"
"2023-08-01 00:00:00","r","2306"
"2023-08-01 00:00:00","ruby","198"
"2023-08-01 00:00:00","swift","934"
"2023-09-01 00:00:00","assembly","155"
"2023-09-01 00:00:00","c","858"
"2023-09-01 00:00:00","c#","3025"
"2023-09-01 00:00:00","c++","1471"
"2023-09-01 00:00:00","delphi","105"
"2023-09-01 00:00:00","go","422"
"2023-09-01 00:00:00","java","3299"
"2023-09-01 00:00:00","javascript","5633"
"2023-09-01 00:00:00","perl","60"
"2023-09-01 00:00:00","php","1653"
"2023-09-01 00:00:00","python","8552"
"2023-09-01 00:00:00","r","2018"
"2023-09-01 00:00:00","ruby","190"
"2023-09-01 00:00:00","swift","853"
"2023-10-01 00:00:00","assembly","171"
"2023-10-01 00:00:00","c","956"
"2023-10-01 00:00:00","c#","3124"
"2023-10-01 00:00:00","c++","1690"
"2023-10-01 00:00:00","delphi","163"
"2023-10-01 00:00:00","go","415"
"2023-10-01 00:00:00","java","3352"
"2023-10-01 00:00:00","javascript","5335"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1481"
"2023-10-01 00:00:00","python","8838"
"2023-10-01 00:00:00","r","2043"
"2023-10-01 00:00:00","ruby","191"
"2023-10-01 00:00:00","swift","883"
"2023-11-01 00:00:00","assembly","171"
"2023-11-01 00:00:00","c","949"
"2023-11-01 00:00:00","c#","3088"
"2023-11-01 00:00:00","c++","1453"
"2023-11-01 00:00:00","delphi","103"
"2023-11-01 00:00:00","go","404"
"2023-11-01 00:00:00","java","3251"
"2023-11-01 00:00:00","javascript","5124"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1390"
"2023-11-01 00:00:00","python","8383"
"2023-11-01 00:00:00","r","1983"
"2023-11-01 00:00:00","ruby","150"
"2023-11-01 00:00:00","swift","860"
"2023-12-01 00:00:00","assembly","180"
"2023-12-01 00:00:00","c","860"
"2023-12-01 00:00:00","c#","2626"
"2023-12-01 00:00:00","c++","1410"
"2023-12-01 00:00:00","delphi","75"
"2023-12-01 00:00:00","go","323"
"2023-12-01 00:00:00","java","2514"
"2023-12-01 00:00:00","javascript","4720"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","1204"
"2023-12-01 00:00:00","python","6947"
"2023-12-01 00:00:00","r","1597"
"2023-12-01 00:00:00","ruby","153"
"2023-12-01 00:00:00","swift","735"
"2024-01-01 00:00:00","assembly","176"
"2024-01-01 00:00:00","c","817"
"2024-01-01 00:00:00","c#","2666"
"2024-01-01 00:00:00","c++","1567"
"2024-01-01 00:00:00","delphi","88"
"2024-01-01 00:00:00","go","339"
"2024-01-01 00:00:00","java","2848"
"2024-01-01 00:00:00","javascript","5077"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1381"
"2024-01-01 00:00:00","python","7695"
"2024-01-01 00:00:00","r","1794"
"2024-01-01 00:00:00","ruby","162"
"2024-01-01 00:00:00","swift","857"
"2024-02-01 00:00:00","assembly","132"
"2024-02-01 00:00:00","c","762"
"2024-02-01 00:00:00","c#","2683"
"2024-02-01 00:00:00","c++","1432"
"2024-02-01 00:00:00","delphi","110"
"2024-02-01 00:00:00","go","304"
"2024-02-01 00:00:00","java","2760"
"2024-02-01 00:00:00","javascript","4713"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1298"
"2024-02-01 00:00:00","python","7777"
"2024-02-01 00:00:00","r","1821"
"2024-02-01 00:00:00","ruby","157"
"2024-02-01 00:00:00","swift","667"
"2024-03-01 00:00:00","assembly","139"
"2024-03-01 00:00:00","c","734"
"2024-03-01 00:00:00","c#","2581"
"2024-03-01 00:00:00","c++","1334"
"2024-03-01 00:00:00","delphi","98"
"2024-03-01 00:00:00","go","324"
"2024-03-01 00:00:00","java","2813"
"2024-03-01 00:00:00","javascript","4706"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1361"
"2024-03-01 00:00:00","python","7357"
"2024-03-01 00:00:00","r","1686"
"2024-03-01 00:00:00","ruby","139"
"2024-03-01 00:00:00","swift","721"
"2024-04-01 00:00:00","assembly","184"
"2024-04-01 00:00:00","c","733"
"2024-04-01 00:00:00","c#","2724"
"2024-04-01 00:00:00","c++","1307"
"2024-04-01 00:00:00","delphi","105"
"2024-04-01 00:00:00","go","302"
"2024-04-01 00:00:00","java","2569"
"2024-04-01 00:00:00","javascript","4241"
"2024-04-01 00:00:00","perl","26"
"2024-04-01 00:00:00","php","1178"
"2024-04-01 00:00:00","python","7319"
"2024-04-01 00:00:00","r","1532"
"2024-04-01 00:00:00","ruby","114"
"2024-04-01 00:00:00","swift","686"
"2024-05-01 00:00:00","assembly","178"
"2024-05-01 00:00:00","c","663"
"2024-05-01 00:00:00","c#","2478"
"2024-05-01 00:00:00","c++","1426"
"2024-05-01 00:00:00","delphi","101"
"2024-05-01 00:00:00","go","270"
"2024-05-01 00:00:00","java","2256"
"2024-05-01 00:00:00","javascript","3986"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","1148"
"2024-05-01 00:00:00","python","6885"
"2024-05-01 00:00:00","r","1376"
"2024-05-01 00:00:00","ruby","117"
"2024-05-01 00:00:00","swift","613"
"2024-06-01 00:00:00","assembly","87"
"2024-06-01 00:00:00","c","534"
"2024-06-01 00:00:00","c#","1942"
"2024-06-01 00:00:00","c++","1073"
"2024-06-01 00:00:00","delphi","68"
"2024-06-01 00:00:00","go","225"
"2024-06-01 00:00:00","java","1683"
"2024-06-01 00:00:00","javascript","2980"
"2024-06-01 00:00:00","perl","30"
"2024-06-01 00:00:00","php","952"
"2024-06-01 00:00:00","python","5092"
"2024-06-01 00:00:00","r","1094"
"2024-06-01 00:00:00","ruby","110"
"2024-06-01 00:00:00","swift","577"
"2024-07-01 00:00:00","assembly","100"
"2024-07-01 00:00:00","c","597"
"2024-07-01 00:00:00","c#","2327"
"2024-07-01 00:00:00","c++","1372"
"2024-07-01 00:00:00","delphi","62"
"2024-07-01 00:00:00","go","272"
"2024-07-01 00:00:00","java","2044"
"2024-07-01 00:00:00","javascript","3366"
"2024-07-01 00:00:00","perl","36"
"2024-07-01 00:00:00","php","1043"
"2024-07-01 00:00:00","python","6092"
"2024-07-01 00:00:00","r","1148"
"2024-07-01 00:00:00","ruby","99"
"2024-07-01 00:00:00","swift","695"
